corr
0.2532227369624516
0.7959637501084513
0.559593279655959
0.5300863279082181
0.4631929821253368
0.4036865090166189
0.6111138157116054
0.5939416496988494
0.30213773608098726
0.6918561504043668
0.5527794721270173
0.27719938086118945
0.5362438837110034
0.4584856790320887
0.25409960852157165
0.6442560979840867
0.6202343927014342
0.3129201238702841
0.2920342033995891
0.3244706592884168
0.4050266408094133
0.27898724745116393
0.3224469476946302
0.32512743376583336
0.3493838999671137
0.46565493929672186
0.5260881849196074
0.30213212938751133
0.45774563983237027
0.2665526453207317
0.2693275464242136
0.3162401857575878
0.34686584427503464
0.3375231730578977
0.2624323005301191
0.2799016005127255
0.3690451406286966
0.36587609228018697
0.25806236867125876
0.27630395782495976
0.33195250422573247
0.3189176222269761
0.25483980540345613
0.36574432226410764
0.3012017518684341
0.3503593977982702
0.3355442028669866
0.3014248094111895
0.3265890646101603
0.32601375402380606
0.2906485662249299
0.3563168193624062
0.3485513564647381
0.27614881425469656
0.34207739347715593
0.25208859327766053
0.3323867858137654
0.28183153065878885
0.27909028740413144
0.26061793900618363
0.3008022515034495
0.25017277783042413
0.2966890235742775
0.3028010639609788
0.26586786686448843
0.30778938556088414
0.3713252734668101
0.34056292078417244
0.32641984211416103
0.33806705963461214
0.28942584609506244
0.26315320185511537
0.26221625621062733
0.2543032124747188
0.28621871460124876
0.4108617347410811
0.25807326026445243
0.3315602577665391
0.2727802572653029
0.34776518680019874
0.31467274182450605
0.2599511248467552
0.27859373818324185
0.3139222038125748
0.2570605750399196
0.33503817943673214
0.32076911531406344
0.26915998217477527
0.4725781446359266
0.28862595402527
0.2936802995198063
0.26674585392867833
0.40267104688854427
0.2512328019586262
0.2625421992669117
0.2614157717411631
0.31230611996523805
0.3398145176383273
0.2727616684787854
0.30347078662309
0.26139964627256707
0.26321955965603544
0.3005685124085806
0.25766079443052936
0.2664720128300412
0.2881570432031127
0.28524786730035223
0.25743051783149185
0.25359562636806565
0.250460214711824
0.3393560400079894
0.27924385422843234
0.2701461882001197
0.28538744243902125
0.28267442775365215
0.3302871917309166
0.2650540364694413
0.25438522420410153
0.2589547708870484
0.2748610167228877
0.2730832229244701
0.2703421416533447
0.3745078570521666
0.27900860371187386
0.3151614319720036
0.36546886286394537
0.25005282637600185
0.25963534227869567
0.2709736966876657
0.2828337875758202
0.25270250187237137
0.27218901479965596
0.2990942925019375
0.3244706592884168
0.2613192640508183
0.2610222089435512
0.2503415841498622
0.4050247799395621
0.4050266408094133
0.2737887872857607
0.2995508711848223
0.2611326889861268
0.278987247451164
0.2737741521874055
0.2803357827737568
0.3224469476946302
0.32414460454877764
0.2772963101344261
0.32512743376583336
0.39034294544102976
0.3493838999671137
0.27247672215823193
0.27246218035893544
0.46565493929672186
0.5980356617380477
0.2847480991303228
0.5260881849196076
0.28022241466118614
0.3021321293875114
0.2676708979260146
0.45774563983237043
0.35413076597225335
0.2578701972211158
0.3162401857575878
0.5283573453845195
0.3468658442750347
0.28450177564084195
0.36904514062869653
0.36884410856270566
0.25039204124888503
0.31474734099872775
0.3658760922801871
